2k5/pp3Rp1/2p1P3/6b1/7p/P1BK4/1PP5/6r1 b - - 1 38,h4h3 f7f8 c8c7 c3e5 c7b6 e5d4,2518
8/7p/4kp2/2p2PP1/4K3/7P/8/8 b - - 0 43,e6f7 h3h4 c5c4 e4d4 f6g5 h4g5,1900
1r4k1/p1P2ppp/8/2Qp4/1K1B1P2/1P3qPn/P6r/2RR4 w - - 9 35,b4a3 h2a2 a3a2 f3b3 a2a1 b3a4 c5a3 a4a3,1654
3rr3/1p4k1/2p1Pp2/5Pp1/8/4K1N1/PPP5/7R b - - 3 27,d8a8 g3h5 g7f8 h5f6 e8e6 f5e6,1139
1r4k1/2p2ppp/8/1q1P4/7P/P3P3/3Q1PP1/1r1RKR2 w - - 14 33,f2f4 b1b2 f1f2 b2d2,1977
1r1q3k/2p2p1p/3b2n1/4p1N1/n1PpQ3/P2P1P2/1P1B1P1P/2KR4 b - - 0 25,a4b2 g5f7 h8g7 f7d8,849
r1b1k2r/pp1p1ppp/1q2p3/8/2NnP1n1/8/PP2QPPP/R1B1KB1R b KQkq - 1 10,b6b4 c1d2 d4e2 d2b4,1558
5rk1/6pp/8/2Q1r3/5q1P/4p3/PP2R1P1/4R1K1 w - - 4 35,c5c2 f4h4 c2b3 g8h8 b3e3 e5e3,2225
r1b2rk1/1pqnbppp/p2pp3/6PQ/3NP3/1PN5/1PPB1P1P/R3K1R1 b Q - 3 14,f8e8 d4e6 f7e6 h5e8,1773
6rk/2b2p1p/p1pq1p2/3p1Q2/1P1N3P/2P2N2/P3RPr1/4R1K1 w - - 0 24,g1f1 g2g1 f3g1 g8g1 f1g1 d6h2 g1f1 h2h1,1431
1bbqr1k1/r4ppp/2p2nn1/1PNp4/3Pp3/1Q2P1P1/1B2NPBP/R4RK1 b - - 0 20,b8c7 a1a7,1311
8/6bk/6p1/7p/2Q3P1/P5nP/1r6/6K1 w - - 1 46,g4h5 g7d4 c4d4 g3e2 g1f1 e2d4,1827
8/8/bK6/P7/2p2k2/2P5/8/8 b - - 1 45,f4e4 b6a6 e4d3 a6b5 d3c3 a5a6 c3d3 a6a7 c4c3 a7a8q,1067
8/7k/6p1/6bp/P7/3N4/2P1K3/8 b - - 2 38,h5h4 a4a5 g5d8 a5a6 d8b6 c2c4 b6a7 c4c5,2016
5rk1/p3ppbp/1q6/1NrP4/2P2PQ1/PP5P/6P1/3R1RK1 w - - 1 22,f4f5 c5c4 b5d4 c4d4,1945
6k1/R5p1/6K1/8/6PP/p7/8/r7 b - - 0 40,a3a2 a7a8,1451
8/8/4k3/2pp3P/8/3K1P2/1B6/4b3 b - - 0 45,e1g3 h5h6 d5d4 h6h7 g3e5 d3c4 e5f6 b2a3 d4d3 c4d3 c5c4 d3c4,2499
r4rBk/ppp3p1/2n2q2/b2p1bN1/3P4/2P5/P3QPPP/R1B2RK1 b - - 3 16,f8g8 e2h5 f6h6 g5f7,1080
5r2/pp3p2/5Nkp/1B2Q1r1/8/P7/1Pq4P/K6R w - - 3 30,e5e2 c2e2 b5e2 g6f6,1569
r2qk2r/3b1pb1/3Bp2p/p2P2pn/1p6/1Q1B1N1P/PP3PP1/R4RK1 b kq - 1 21,d8b6 d5e6 b6d6 e6d7,1744
r3kb1r/pp1n1ppp/4qn2/1B2p1B1/4P3/5Q2/PPP2PPP/2KR3R w kq - 1 12,d1d7 f6d7 h1d1 f8d6,1902
rnbqkb1r/pp1p1p1p/6p1/2pP4/4n3/4BN2/PP3PPP/RN1QKB1R b KQkq - 0 7,d7d6 d1a4 b8d7 a4e4,1097
rn1k3r/pbqp1Q1p/1p2pp2/8/3P4/2PB4/P4PPP/2R2RK1 b - - 1 18,d7d5 f7f6 c7e7 f6h8,1023
6rk/5p2/4p1r1/p2pR3/1pP3P1/nP5K/P5B1/2R5 b - - 0 36,g6g4 e5h5 h8g7 h3g4,903
r2r2k1/bpp2p1Q/p2q4/3bN3/3P4/6nP/PPB2PP1/4R1K1 b - - 1 25,g8f8 e5d7 d8d7 h7h8,2312
2k5/ppp5/4p3/2p4P/4Pr2/3P3q/PPP5/1K5R w - - 0 34,h1h3 f4f1,614
8/4r3/2p3p1/p4pP1/P2P4/3R1P2/1k1K4/8 w - - 0 51,d3c3 e7e2 d2d3 e2e3 d3e3 b2c3,1342
8/B2k4/8/1P1P1pp1/6np/8/4K2P/8 b - - 0 57,g4h2 b5b6 d7c8 d5d6 h2g4 d6d7 c8d7 b6b7,1327
1r1r3k/5p1P/3R2pP/4qP2/PnP1P3/1P6/6Q1/1K4R1 w - - 0 38,f5g6 e5d6 g6f7 d6d3 b1b2 d3d2,2463
6k1/pb3ppp/3qp3/2p5/2R1P3/4BP1P/PP3QPK/3r4 w - - 3 25,f2g3 d1h1 h2h1 d6g3,1098
4r1k1/p4ppp/2p3b1/2p5/2N2bP1/KP3N1P/P1r5/3RR3 b - - 3 24,e8e1 d1d8 e1e8 d8e8,1192
r2q1rk1/pp1n1pbp/3p1np1/2pN2B1/4P3/3Q1B2/PPP2PPP/2KR3R w - - 6 13,f3g4 d7e5 d3h3 e5g4,1553
r2q1r2/1b3pkp/1p1p1Np1/pPn5/2P1P3/P7/4B1PP/R2Q1RK1 b - - 0 21,c5e4 f6e4 b7e4 d1d4,1235
5qk1/p5p1/2p5/1p6/1P2n2Q/P3P2P/2P3P1/6K1 b - - 0 42,f8f2 h4f2 e4f2 g1f2,836
r4rk1/1b3ppp/pb3q2/1p1N4/5N2/1P6/1P3PPP/R2QR1K1 b - - 2 22,f6c6 d5e7 g8h8 e7c6,902
r2q4/6kp/p3p1p1/1p1b2N1/3P4/PP3R1P/3Q2P1/6K1 b - - 0 27,d5f3 g5e6 g7g8 e6d8,1003
2brr1k1/p3bp1Q/1qp3p1/5R2/4B3/P1B5/1PP3PP/R6K b - - 0 21,g8h7 f5h5 h7g8 h5h8,1374
8/6Np/5P2/3k2P1/2n3K1/p6P/4R3/5r2 w - - 0 49,g7f5 c4e5 g4h5 f1f5,1673
r3r1k1/pb3pp1/2p1p2p/q1BnP2P/P3Q3/2pBP1R1/5PP1/R3K3 b Q - 5 20,a5c5 e4h7 g8f8 g3g7 f8e7 g7f7,2043
rn1q1rk1/ppp1ppbp/1n4p1/8/3PP1b1/2N2NP1/PP3PBP/R1BQ1RK1 b - - 2 9,g7d4 d1d4 d8d4 f3d4,1366
8/5Bpk/2pKR2p/p2n1P2/P6b/4r2P/8/8 b - - 6 42,e3c3 f7g6 h7h8 e6e8,1146
r1b2rk1/ppp2pp1/2n2q1p/6N1/4B2P/1Pp5/P1Q2PP1/1K1R3R b - - 2 16,g8h8 e4c6 c8f5 c6e4,2069
r1bq1rk1/1p2npp1/p1n4p/3p4/P1B4B/2P2N1P/5PP1/R2Q1RK1 w - - 0 14,c4d5 d8d5 d1d5 e7d5,1407
2Q5/6R1/1p1p2p1/p6p/2P2k2/1P3P1P/P2p2P1/6K1 w - - 0 45,g7f7 f4g3 c8g4 h5g4 f3g4 d2d1q,1593
8/6k1/6P1/1p2p3/1P4r1/p1P5/P7/1K2R3 b - - 1 47,g7g6 e1e5 g4g2 e5b5,1081
r1bq1n1r/pp1k1pNp/2pbpn2/6B1/B2P4/8/PPP2PPP/R2QK1NR w KQ - 3 11,g7h5 d8a5 g5d2 a5h5 d1h5 f6h5,1908
1rb1k2r/p1pp1p1p/1p2p1p1/4P1qn/6P1/2PBPQ2/PP3P1P/RN2K2R b KQk - 0 12,h5g7 f3f6 g5f6 e5f6,2255
rn3r1k/3bqpp1/4p3/pp1p4/3P4/3BPN2/PPQ2PPP/2KR3R w - - 2 15,f3e5 f8c8 c2c8 d7c8,1404
2kr2nr/1bpq1p2/4p2p/Q1B3p1/4P1n1/1B6/PPP3PP/R4RK1 b - - 4 19,d7c6 f1f7 g4e5 b3e6,2399
rn3rk1/pb3ppp/1p2pq2/2bn4/8/2N2NP1/PPQ1PPBP/R1BR2K1 w - - 4 12,f3g5 f6f2 g1h1 f2g2,2185
r4rk1/pbq2ppp/2pb1n2/1p2NR2/3P4/3B4/PPP1Q1PP/R1B3K1 b - - 0 15,a8e8 f5f6 d6e5 d4e5,1718
2r2rk1/pp3p2/4p1p1/n2pq3/3Bn1Q1/2P4P/PP3P2/R3KBR1 b Q - 1 20,e5c7 g4h5 e6e5 d4e5,2251
6k1/pp1b2p1/7p/4Pp1N/5Q2/2P1P2P/6PK/1q6 b - - 3 31,b1e4 f4g3 g7g5 h5f6,1981
r1b5/1p2qprk/7p/p1p1P2n/2Pp2p1/P2P2B1/1P2B1PP/R3QRK1 w - - 3 22,h2h3 h5g3 e1g3 g4h3,1993
5nk1/ppq3pp/2p5/3p1NP1/4rb1P/PP2P3/1BP3K1/3RQ3 b - - 0 28,g7g6 f5h6,1128
1Q4nr/2N4p/2qpkbp1/4p3/4P2P/5KP1/PP3P2/4R3 b - - 1 25,e6d7 c7d5 f6d8 b8a7 d7e8 a7g7 d8f6 d5f6 g8f6 g7h8,2007
2Q5/1p2bpk1/2p4p/6pn/2P1N3/P4P2/1P3PKP/3r4 w - - 8 30,c8b7 h5f4 g2g3 d1g1,856
r4k2/ppp3p1/2n3Qr/1q5p/1bbP2nP/4BR2/PP3P2/R5K1 b - - 5 22,g4f6 e3h6 g7h6 a1e1 b4e7 f3f6 e7f6 g6f6,1427
2r3k1/pb2b2p/1q2p3/1Pp1B1p1/P3np2/4QP1P/4B1P1/R1R3K1 w - - 0 25,e3d3 c5c4 e5d4 c4d3 c1c8 b7c8,1061
8/5p2/4pk1p/6p1/2pPP1P1/5PP1/3RK3/6r1 w - - 1 45,d4d5 g1g2 e2e3 g2d2 e3d2 e6d5 d2e3 f6e5,2264
4r3/pbpk2pp/1p1br3/1N4B1/8/8/PPPR1PPP/3R2K1 w - - 7 22,h2h3 e6e1 d1e1 e8e1,585
2rr2k1/b1q2pp1/p6p/8/1pPP4/1P1B2P1/1P1Q3P/3RR1K1 w - - 1 26,d2b4 d8d4 g1g2 c7c6,2290
6k1/1P3p1p/1r6/4b1p1/8/1Q1p4/3BqPPP/3R2K1 w - - 1 34,b3b6 e2d1 d2e1 d1e1,725
r5k1/5ppp/4p3/2P5/3P4/8/5PPP/q1R3K1 w - - 0 36,c1a1 a8a1,405
6Q1/p3r1p1/3b2kp/3B1pq1/2P4n/7P/PB3PP1/2R2K2 w - - 4 29,c1c3 g5d2 d5f7 e7f7,1893
r1b1k2r/pppp1p1p/1bn5/8/2BPPpnq/8/PPP1NNPP/R1BQK2R w KQkq - 5 11,e1g1 h4h2,981
3Q4/pp2r3/k1p5/2qp4/1P4P1/2P1P3/P7/1K3R2 b - - 0 35,c5e3 d8a5,926
3r4/p3kpp1/1p5p/2n1PPN1/2P4P/4K3/P7/7R w - - 0 26,g5e4 d8d3 e3e2 c5e4 e2d3 e4f2 d3e3 f2h1,990
r4rk1/pp1n1ppp/1q6/2bp4/N2N2n1/P3B3/1PP2PPP/R2QR1K1 b - - 4 14,b6c7 d1g4,1725
3r3k/pp5P/1qR3p1/5pp1/8/8/1P2QPP1/5K1R b - - 0 31,b6c6 e2e5 c6f6 e5f6,1165
4r1k1/pp3q2/2p1p1rp/3pQ3/P2P4/2P3P1/1P2RP1P/R5K1 w - - 2 26,e5h5 g6g3 f2g3 f7h5,1091
r4k2/b4p1p/R2n2p1/3P4/4PP2/3N4/6PP/7K w - - 0 43,a6d6 a7c5 d6d8 a8d8,1460
r2k1b2/p2p4/b1p1p3/6QP/8/2P1R3/P1P2P1q/3RK3 b - - 3 27,d8c7 g5a5 c7c8 a5a6,1472
4k3/n6p/1p2p1b1/pP2N3/6PP/r3bP2/3BB1K1/5R2 w - - 0 32,d2e3 a3e3 g2f2 e3e5,1150
r7/1p4Q1/p2kp3/2p5/1P1nP2p/P6P/5qP1/3R3K b - - 0 36,f2e2 b4c5 d6c6 g7d4 e2d1 d4d1,1764
1r4k1/p5p1/2p1R2p/2PpQ3/2nP4/B3PP1P/P5PK/4q3 w - - 9 34,e6e8 b8e8 e5e8 g8h7 a3c1 e1c1,1185
r4k2/1qr1p2p/3p1pp1/3P1P2/b2Q4/2P1RB2/6PP/4R1K1 b - - 0 29,g6g5 e3e7 c7e7 d4f6,1901
r6R/ppknb3/2p1p1Q1/q5B1/3P1P2/8/PPP5/2K5 w - - 3 25,h8a8 a5e1,785
2kr3r/4qpQp/2n1p1p1/1B1p4/3P4/2P4P/1P1b1PP1/R4RK1 b - - 0 19,d8g8 a1a8 c8c7 a8g8 h8g8 g7g8,1562
2r3k1/4brpp/p2p4/1bq1n1P1/1p2PB2/1P4QB/P2R4/1N2R2K b - - 4 28,b5d7 f4e5 d7h3 e5d4 c5g5 g3h3,2070
r1b1k2r/pp3ppp/1q2p3/2P1P3/4P3/N2p1N2/nPnQ2PP/2RK1B1R b kq - 2 16,b6c5 f1d3 c2e3 d1e2 a2c1 h1c1,1968
6k1/5pp1/p7/1p2r1pn/3q4/P4R1P/1PQ5/3R3K b - - 5 41,d4h4 d1d8 e5e8 d8e8,1095
r3k2r/ppq2p2/2p1b1p1/3pP3/3Pn2b/2P2Q2/PP2B3/RN3KNR b kq - 1 17,e4g3 f3g3 h4g3 h1h8 e8e7 h8a8,1826
4r1k1/p1pb2pp/1bp1rpq1/2BpP3/3Q4/1N6/PPP2RPP/5RK1 b - - 3 23,f6e5 f2f8 e8f8 f1f8,849
3r1rk1/pp3p1p/2p1p1pQ/1q3R2/1P1P4/PN1P2R1/5PPP/6K1 b - - 0 31,e6f5 g3h3 f8e8 h6h7 g8f8 h7h8 f8e7 h3e3,1657
r3r3/3k4/p1p5/R2b4/3B1R2/6PP/1P3P2/6K1 w - - 3 33,b2b4 e8e1 g1h2 e1h1,668
3r2k1/1bQ3p1/p2p3p/3qp1b1/1p6/1P1B4/P1P3PP/1K3R2 b - - 4 25,d5c6 c7f7 g8h8 f7f8 d8f8 f1f8,1479
r3kbnr/2p2p1p/p1ppbqp1/4p3/4P3/P1PP1Q2/1P3PPP/RNB1K1NR b KQkq - 0 9,f8h6 f3f6 g8f6 c1h6,1534
4q1k1/pb3pp1/1b5p/8/5B2/P6P/1Q3PP1/5RK1 w - - 1 26,b2e5 e8c6 e5b8 g8h7,1739
3kq3/p1p5/2p1Pp1Q/2NpbP2/3r3p/1P6/4R1PP/7K w - - 1 31,e2e5 d4d1 e5e1 d1e1,563
4B3/1R3p2/3bp1p1/p1k1n1P1/8/8/P1P3K1/8 w - - 5 37,e8f7 c5c6 b7a7 c6b6 a7a8 e5f7,1787
4rrk1/ppp3pp/5p2/3p1N2/3P1P2/4P3/PPP1q3/2K3RQ b - - 5 21,g8h8 g1g7 e2e3 f5e3,1524
r7/1p2kn1R/p3p3/3p4/5q2/1PN5/P1P1Q3/1K6 b - - 2 29,a8g8 c3d5 e7f8 d5f4 g8g1 b1b2,1139
1R2Q3/6pk/5b2/p3pNq1/P2rP2p/5P1P/5PK1/8 w - - 6 45,g2f1 d4d1 f1e2 g5d2,1095
1r1r2k1/4Qpp1/7p/4p3/8/3R1P2/PP4PP/3q3K w - - 0 25,d3d1 d8d1,529
2b4k/2p3q1/2p1r3/p2p3Q/8/2P3P1/P1P4P/4R2K b - - 1 36,g7h6 h5h6 e6h6 e1e8 h8g7 e8c8,1292
2k5/1pr3pp/5p2/8/P2P4/8/1R2nPPP/2R3K1 w - - 4 35,b2e2 c7c1 e2e1 c1e1,568
8/8/4r1k1/R3p2p/4K3/6P1/5P2/8 b - - 15 61,g6g5 a5e5 e6e5 e4e5 g5g4 e5e4 h5h4 g3h4,2143
1r2k2r/p4pp1/1q2p1p1/2ppP3/5P2/4R3/PP4PP/1R1Q3K b k - 0 20,b6b4 e3b3 e8g8 b3b4,1317
7k/5pq1/4p2p/8/3P4/Q5P1/5P1P/6K1 b - - 0 35,g7d4 a3f8 h8h7 f8f7,1159
4r3/2p1r1p1/1p2Npk1/p2Pn3/4R3/2P5/P6P/6RK b - - 5 31,g6f5 e4f4,1533
3r2k1/5pp1/7p/p1R1P3/5P2/P4BPb/7P/6K1 w - - 1 29,f3g2 d8d1 g1f2 d1d2,1184
5rk1/1ppq1pp1/3p1n2/1P3bNp/1nPPp2P/4P3/5PP1/Q1B1KB1R w K - 1 16,c1d2 b4c2 e1d1 c2a1,1011
6k1/2p2pq1/1p1pnR1p/1P4pQ/2P1P3/3PB1PP/r3n1BK/8 w - - 3 38,e4e5 e2f4 g3f4 g5f4 e3f2 a2f2,2337
4r1k1/p5pp/2Q2pb1/3p4/3q1b2/P1N4P/BP1r2P1/2R2R1K b - - 0 28,d2b2 c6d5 d4d5 a2d5 g8h8 f1f4,2647
1r3r2/p3q1p1/1p1p2k1/2pBnp2/8/1P2PP2/P1P3RQ/6K1 b - - 5 30,g6f6 h2h4 g7g5 h4g5,1378
2Q5/5k1p/pq1p2p1/1p1P1p2/8/4r2P/6P1/R3R1K1 w - - 0 29,c8d7 e3e7 g1h2 e7d7,1298
1b5k/1p6/p1p3r1/P3p2p/1PR1P2P/3n1PP1/7K/3R4 b - - 1 46,d3b2 d1d8 g6g8 d8g8 h8g8 c4c2,1394
1n1q1rk1/Q1b2p1p/2p1p3/2Pp4/1P2n1p1/4PN2/P3BPPP/1RR3K1 w - - 0 18,f3d4 c7h2 g1h2 d8h4 h2g1 h4f2,1953
1k5r/p1p2p1p/PpQnp1p1/3pP3/3Pq3/2P3P1/1P3P1P/R3K2R w KQ - 1 26,e1d2 d6c4 c6c4 d5c4,1115
2r1kb1r/1p3ppp/2n1b3/1B1pR3/P2p3q/8/3B1PP1/RN1Q2K1 b k - 1 20,f8d6 d2g5 h4f2 g1f2,1911
8/4R1pp/p2R4/1p2P3/1b6/4k3/6PP/r2B2K1 b - - 2 33,b4d6 e5d6 e3d2 e7f7,2963
3r2k1/5pp1/7p/p3q3/Q2R4/1P1R3P/P4PPK/2r5 w - - 3 30,g2g3 d8d4 a4d4 e5e1,2131
5r1k/2p2Bpp/8/4P3/Q2P4/2P3P1/P3q2P/1K2n3 b - - 2 26,e2c2 a4c2 e1c2 e5e6 c2a3 b1c1 g7g6 e6e7,2027
r3k2r/2p3pp/p1p5/2b1N3/4b3/2P4P/PP4P1/RN1R3K b kq - 0 19,a8d8 d1d8 e8d8 e5f7 d8e8 f7h8,1241
2k3q1/1p3p2/p4n2/6r1/4PB2/P2P1P1p/7Q/2KB4 w - - 0 32,f4g5 g8g5 c1b1 g5g2,1772
r5k1/ppp3pp/3p1r2/8/2P1P1P1/2P5/P1QB1qPK/R6R w - - 1 20,h1f1 f6h6 d2h6 f2c2,1975
5rk1/5pbp/1R4p1/8/4N3/4P2P/r4PP1/2R3K1 w - - 0 28,c1c7 a2a1 g1h2 g7e5 g2g3 e5c7,957
8/5p1r/8/3N4/8/2P3k1/r7/4RKN1 w - - 0 45,d5f6 a2f2,701
r1b3k1/pp2Qppp/4p3/8/P1B3n1/4P3/Nq1r1PPP/3R1RK1 b - - 3 18,d2d1 e7e8,1372
r1b3k1/1p2p1b1/p2nP3/2pP1q2/2P2r2/2NN2Q1/PP4PP/R3K2R b KQ - 2 20,d6e4 g3f4 f5f4 d3f4,1611
4r3/5k2/p4P2/8/2K3R1/P7/1r1p4/7R w - - 0 42,g4d4 e8c8 c4d5 c8c1,2188
6k1/6p1/7b/pp1NB2p/3P4/2P3RP/PP2Q1PK/2q2r2 w - - 1 39,g3f3 f1h1 h2g3 h5h4 g3f2 c1g1,1877
rn1k1b1r/pQ2p1pp/2p1BP2/8/8/4B3/PPPK1P1P/3b2q1 b - - 1 15,e7f6 b7c8 d8e7 e3c5,1902
3r3k/1b2q3/p1p1p1B1/3p2PQ/7K/2P4P/PP6/8 b - - 0 33,h8g7 h5h7 g7f8 h7h8,986
r4q2/ppp2bk1/5np1/4Q1P1/2pP4/2P1PP2/2P5/2KR4 b - - 0 24,a8e8 g5f6 g7g8 e5g5 e8e6 e3e4,2513
r1bqk1nr/ppp2p1p/2n4b/3p4/2B1PQ2/8/PPPP2PP/RNB1NRK1 b kq - 0 8,d5c4 f4f7,514
r3r3/4b3/6k1/3q3p/2pp1QbP/pP4N1/P1P5/1K2RR2 b - - 1 30,c4b3 e1e7 b3c2 b1c1 a8a6 e7e8 a6b6 f4e4 d5e4 e8e4 d4d3 c1d2,2788
r2q1r1k/1b1np1bp/p1npQ1p1/1p4N1/3P4/1B5P/PP3PP1/RNBR2K1 b - - 2 15,c6d4 e6g8 f8g8 g5f7,1504
3rr1k1/2p2p1n/3q3Q/p1p1pP2/1p2P2P/1P1P4/P1P2P2/2KR2R1 b - - 2 22,g8h8 h6g7,851
r4rk1/pp3ppn/2p4p/4P3/5qbb/2PB1N2/PP3PPP/R2QR1K1 w - - 1 17,d3h7 g8h7 d1d3 g4f5,1329
1r1q1rk1/1b2bp1p/4pnp1/1pp1N1BP/p2P4/2P2Q2/PPB2PP1/2KR3R w - - 0 21,h5g6 b7f3 g6f7 f8f7,1101
8/2p5/3p1k2/1P1B2Pp/1rP2K2/7P/8/8 b - - 0 42,f6g7 f4f5 h5h4 f5e6 b4b3 e6d7 b3h3 d7c7,2535
1k1r4/pp4p1/2p5/3pP3/6PR/2P1P1B1/2QK4/5q2 w - - 4 27,c2d3 f1g2 d3e2 g2g3,1056
5n1k/pp4pn/5bp1/2Pp1P2/6q1/1B2Q1P1/PP5P/5RK1 w - - 1 32,f5g6 f6d4 e3d4 g4d4,1119
rn1k3r/p1p2pp1/1p6/3PR3/3P2p1/2N5/PPQ1KPP1/q7 b - - 1 21,a1g1 c3b5 b8a6 c2c6 g1b1 c6a8,2097
rn2kb1r/ppp1qppp/8/4N3/3P4/6P1/PPP1Q2P/R4RK1 b kq - 2 13,b8d7 f1f7 e7e6 f7d7,1705
kr6/p5R1/q1p4p/4Q3/8/P6P/1P2p2P/K7 b - - 3 43,c6c5 e5e4 a6b7 g7b7,1951
8/pp1b2p1/2pk3p/3pN3/3PqPPb/1PN5/PK1R4/5R2 b - - 6 35,e4e3 d2d3 e3d3 e5d3,2170
4R3/6pk/4R1rp/p4Q2/5p2/5P1P/6P1/4q1K1 w - - 6 45,g1h2 e1g3 h2g1 g3g2,946
rn2k2r/ppp1b1pp/5q2/7b/4Q2N/5P2/PPP3PP/RN2KB1R w KQkq - 1 12,b1c3 f6h4 e4h4 e7h4,1156
6k1/ppp3pq/3p1r2/3P4/2P3Q1/3P1r1p/P1KR1P2/7R b - - 3 37,f3f2 g4c8 f6f8 c8e6 g8h8 h1h3 f2d2 c2d2 h7h3 e6h3,2060
r2qr1k1/pbp1np2/1p3n1B/2b1p2N/P1B5/3P3P/1PP2PP1/R2QK2R b KQ - 2 15,e7f5 h6g5 c5f2 e1f2 f6e4 d3e4,1942
r2qkbnr/1pp2ppp/p1n5/4P3/4N1b1/4BN2/PPP2PPP/R2QKB1R b KQkq - 0 7,c6e5 d1d8 a8d8 f3e5,1384
r2q1rk1/pp3ppp/1bn5/3p4/4n1b1/1N2P1P1/PP1Q1PBP/RNB2RK1 w - - 0 13,d2c2 c6b4 g2e4 b4c2,1235
5r2/1p4k1/p2pR1p1/7b/7R/8/PPP5/2K5 w - - 2 31,e6d6 f8f1 c1d2 f1d1 d2e3 d1d6,998
6rk/1b3p1Q/p1q2Pp1/1p1r4/3p1R2/P2B4/1PPR2PP/7K b - - 0 31,h8h7 f4h4 d5h5 h4h5,1037
r7/p4p1k/1p2pprp/3q1n1Q/3P4/2R1B1P1/PP3P1P/2R3K1 w - - 3 27,a2a3 f5e3 h5d5 e3d5,1154
r1bqkb1r/pp1n1ppp/2p1pn2/6N1/2BP4/8/PPP1QPPP/R1B1K1NR b KQkq - 5 7,f8e7 g5f7 d8a5 c1d2,1995
8/2r3k1/PR2p2p/3q2p1/1Q1P1pP1/r7/7P/3R2K1 b - - 4 46,d5b3 b4b3 a3b3 b6b3,1290
r5k1/pp1q1ppp/5n2/2pp4/3b4/1BNP1Q2/PPP2PPP/R5K1 b - - 1 18,a8e8 b3a4 b7b5 a4b5 d7b7 b5e8,1820
2qr3k/6pp/8/5p2/1P1Qp3/4P1P1/P5K1/R7 w - - 12 40,d4b2 f5f4 e3f4 c8g4 b2f2 d8d3 a1e1 d3f3 e1e4 f3f2,2737
b2R2k1/4bppp/p4q2/1p6/2p5/P4N1P/BPP2PP1/4R1K1 b - - 0 23,e7d8 e1e8,407
3r2k1/p3R1pp/1b2b1r1/8/4Q3/2q1PN2/P4PPP/5RK1 b - - 6 25,e6d5 e7e8 d8e8 e4e8,895
r2q1rk1/1b2bppp/p1p5/1p1pP3/2P1N1Nn/6QP/P4P2/R1B2KR1 b - - 1 21,h4f5 g4h6 g8h8 h6f5,1936
5rk1/4Qppp/p2p4/2rB1P2/2P5/3q4/5PPP/4R1K1 b - - 3 25,d3c3 e7f7 f8f7 e1e8,1629
5r1k/1p2Np2/p3b1Pp/8/1Q1bP3/PP6/1q1rNRPP/4R1K1 w - - 9 34,g6g7 h8g7 b4d4 d2d4,1911
r2qr1k1/pppb1ppB/7p/3p4/8/2P4P/PPQ3P1/R4RK1 b - - 0 18,g8f8 f1f7 f8f7 c2g6 f7e7 a1e1 e7f8 e1f1,1997
rnb1k2r/1pp2p1p/pq2pp2/3n4/3N4/P2B2Q1/1PP3PP/2KR2NR b kq - 1 16,b6d4 d3b5 a6b5 d1d4,1306
1r4k1/2q2pb1/3p2pp/p1pP4/P1P1N3/5P1P/6P1/1R2Q1K1 b - - 2 30,b8e8 e4f6 g7f6 e1e8,1021
5rr1/4pk2/q4npp/2pPp3/2P4N/3Q1R1P/6P1/4R1K1 w - - 7 33,e1e5 a6a1 f3f1 a1e5,1133
3r2k1/pp3p2/1np1q1p1/4p3/3nQP2/6P1/PP4BP/3R1RK1 b - - 1 25,e5f4 d1d4 d8d4 e4d4,1373
r1bq1rk1/5pbp/p2np1p1/1p1pN3/1P1P4/P1B1P1P1/5PBP/R2Q1RK1 w - - 3 17,e5c6 d8c7 c6e5 c7c3 a1c1 c3a3,1633
2r1kb1r/1bqp1ppp/p3pn2/1p2P3/3Q4/P1N1B3/1PP1BPPP/R4RK1 b k - 0 12,f8c5 d4c5 c7c5 e3c5 c8c5 e5f6,1428
7R/qp2kr2/6Q1/p2p2P1/1P3P2/P2p4/4p2P/5R1K w - - 0 33,f1e1 a7f2 h8e8 e7e8 g6e6 e8f8,2279
1k4r1/pp6/6q1/4P3/2Pp4/1P3RP1/P3RK1r/5Q2 w - - 6 36,f2e1 h2h1 f1h1 g6b1 e1d2 b1h1,2671
r1bq2kr/pp1nb1pp/2p1Nn2/4p3/4P3/2N5/PPP2PPP/R1BQ1RK1 b - - 3 10,d8e8 e6c7 e8d8 c7a8,1542
r3r1k1/5p2/pq1b3Q/1pn1P1N1/P1p5/7P/1P3PP1/n3R1K1 b - - 2 28,a8a7 h6h7 g8f8 h7h8 f8e7 e5d6,1993
1n3rk1/1QB1p1bp/p5p1/1p2Np2/3qpP2/8/PP3nPP/RN3R1K w - - 2 21,f1f2 d4d1 f2f1 d1f1,1171
4k3/7Q/3pp1p1/2p3P1/1p1nP3/3P3P/1P4BK/3q4 b - - 2 38,d1d3 h7g6 e8d7 g6f7,1312
r7/pppq1kQp/2nb1B2/3np3/8/3P4/PPP2PPP/2K2B1R b - - 8 17,f7e6 g7g4 e6f6 g4d7,1480
6k1/ppQ2p1p/2n1q1p1/3p4/6nP/2PB1N2/PP3PP1/6K1 b - - 3 24,e6e7 c7c8 g8g7 c8g4,1143
r4rk1/p5b1/1p1p2q1/3n2P1/2B1p3/7Q/PP6/RN2K1R1 b Q - 1 26,f8f5 b1c3 g7c3 h3c3 g6h5 a1d1 h5h4 c3g3 h4g3 g1g3,2666
2r4r/1p3kp1/p2Bp3/3p1p1q/3P2p1/2P1Q2P/PP3PP1/4R1K1 b - - 1 32,g4h3 e3e6,678
